"Colony","Wave","Study","Yard","Treatment","Inoculated","Alive","SSMites","AWMites","CCMites","ABees","CBrood","HStores"
"TO9",20,"TO","Ohad/Peach","HV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO9",21,"TO","Ohad/Peach","HV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO9",22,"TO","Ohad/Peach","HV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO9",23,"TO","Ohad/Peach","HV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO9",24,"TO","Ohad/Peach","HV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO71",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",2,"TO","Peacock/Godfrey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO71",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,3.95,1.85,1.35
"TO71",4,"TO","Peacock/Godfrey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO71",5,"TO","Peacock/Godfrey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO71",6,"TO","Peacock/Godfrey","LV","No",TRUE,12,NA,1,4.25,3.2,2.7
"TO71",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,14,NA,NA,NA,NA
"TO71",8,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",9,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",10,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",11,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",12,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",13,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",14,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",15,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",16,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",17,"TO","Peacock/Godfrey","LV","No",TRUE,275,NA,NA,NA,NA,NA
"TO71",18,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO71",19,"TO","Peacock/Godfrey","LV","No",TRUE,298,NA,NA,NA,NA,NA
"TO71",20,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO71",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO71",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO71",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO71",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO72",2,"TO","Peacock/Godfrey","LV","No",TRUE,2,NA,NA,NA,NA,NA
"TO72",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,6.05,3.2,0.95
"TO72",4,"TO","Peacock/Godfrey","LV","No",TRUE,1,NA,NA,NA,NA,NA
"TO72",5,"TO","Peacock/Godfrey","LV","No",TRUE,6,NA,NA,NA,NA,NA
"TO72",6,"TO","Peacock/Godfrey","LV","No",TRUE,12,NA,3,7.65,3.9,0.4
"TO72",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,9,NA,NA,NA,NA
"TO72",8,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO72",9,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO72",10,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO72",11,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO72",12,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO72",13,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO72",14,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO72",15,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",16,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",17,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",18,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",19,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",20,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO72",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO73",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",2,"TO","Peacock/Godfrey","LV","No",TRUE,2,NA,NA,NA,NA,NA
"TO73",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,2.75,0.45,2.75
"TO73",4,"TO","Peacock/Godfrey","LV","No",TRUE,1,NA,NA,NA,NA,NA
"TO73",5,"TO","Peacock/Godfrey","LV","No",TRUE,2,NA,NA,NA,NA,NA
"TO73",6,"TO","Peacock/Godfrey","LV","No",TRUE,17,NA,3,5.95,5.35,1.15
"TO73",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,17,NA,NA,NA,NA
"TO73",8,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",9,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",10,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",11,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",12,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",13,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",14,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",15,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",16,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",17,"TO","Peacock/Godfrey","LV","No",TRUE,483,NA,NA,NA,NA,NA
"TO73",18,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",19,"TO","Peacock/Godfrey","LV","No",TRUE,130,NA,NA,NA,NA,NA
"TO73",20,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO73",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO73",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO73",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO73",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO74",2,"TO","Peacock/Godfrey","LV","No",TRUE,12,NA,NA,NA,NA,NA
"TO74",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,3.2,1.05,2.45
"TO74",4,"TO","Peacock/Godfrey","LV","No",TRUE,6,NA,NA,NA,NA,NA
"TO74",5,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",6,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",7,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",8,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",9,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",10,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",11,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",12,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",13,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",14,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",15,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",16,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",17,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",18,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",19,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",20,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO74",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO75",1,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO75",2,"TO","Peacock/Godfrey","LV","Yes",TRUE,2,NA,NA,NA,NA,NA
"TO75",3,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,NA,NA,7.6,3.65,1
"TO75",4,"TO","Peacock/Godfrey","LV","Yes",TRUE,33,NA,NA,NA,NA,NA
"TO75",5,"TO","Peacock/Godfrey","LV","Yes",TRUE,111,NA,NA,NA,NA,NA
"TO75",6,"TO","Peacock/Godfrey","LV","Yes",TRUE,124,NA,34,7.25,3.5,1.5
"TO75",7,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,92,NA,NA,NA,NA
"TO75",8,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",9,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",10,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",11,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",12,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",13,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",14,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",15,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",16,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",17,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",18,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",19,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",20,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",21,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",22,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",23,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO75",24,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO76",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO76",2,"TO","Peacock/Godfrey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO76",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,5.9,2.8,1.55
"TO76",4,"TO","Peacock/Godfrey","LV","No",TRUE,8,NA,NA,NA,NA,NA
"TO76",5,"TO","Peacock/Godfrey","LV","No",TRUE,14,NA,NA,NA,NA,NA
"TO76",6,"TO","Peacock/Godfrey","LV","No",TRUE,21,NA,3,10,3.85,1.3
"TO76",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,55,NA,NA,NA,NA
"TO76",8,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",9,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",10,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",11,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",12,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",13,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",14,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",15,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",16,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",17,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",18,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",19,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",20,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO76",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO77",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",2,"TO","Peacock/Godfrey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO77",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,10.4,5.4,2
"TO77",4,"TO","Peacock/Godfrey","LV","No",TRUE,4,NA,NA,NA,NA,NA
"TO77",5,"TO","Peacock/Godfrey","LV","No",TRUE,4,NA,NA,NA,NA,NA
"TO77",6,"TO","Peacock/Godfrey","LV","No",TRUE,9,NA,2,7.85,5.05,1.45
"TO77",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,18,NA,NA,NA,NA
"TO77",8,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",9,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",10,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",11,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",12,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",13,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",14,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",15,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",16,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",17,"TO","Peacock/Godfrey","LV","No",TRUE,345,NA,NA,NA,NA,NA
"TO77",18,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",19,"TO","Peacock/Godfrey","LV","No",TRUE,611,NA,NA,NA,NA,NA
"TO77",20,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO77",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO77",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO77",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO77",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO78",2,"TO","Peacock/Godfrey","LV","No",TRUE,4,NA,NA,NA,NA,NA
"TO78",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,8.2,4.3,1.25
"TO78",4,"TO","Peacock/Godfrey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO78",5,"TO","Peacock/Godfrey","LV","No",TRUE,18,NA,NA,NA,NA,NA
"TO78",6,"TO","Peacock/Godfrey","LV","No",TRUE,47,NA,10,4.6,1.95,1.8
"TO78",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,73,NA,NA,NA,NA
"TO78",8,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",9,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",10,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",11,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",12,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",13,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",14,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",15,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",16,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",17,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",18,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",19,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",20,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO78",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO79",2,"TO","Peacock/Godfrey","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO79",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,5.95,3.7,0.65
"TO79",4,"TO","Peacock/Godfrey","LV","No",TRUE,0,NA,NA,NA,NA,NA
"TO79",5,"TO","Peacock/Godfrey","LV","No",TRUE,8,NA,NA,NA,NA,NA
"TO79",6,"TO","Peacock/Godfrey","LV","No",TRUE,15,NA,8,6.85,3.7,0.8
"TO79",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,38,NA,NA,NA,NA
"TO79",8,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO79",9,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO79",10,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO79",11,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",12,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",13,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",14,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",15,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",16,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",17,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",18,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",19,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",20,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO79",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO80",1,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO80",2,"TO","Peacock/Godfrey","LV","Yes",TRUE,3,NA,NA,NA,NA,NA
"TO80",3,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,NA,NA,6.9,4.35,0.95
"TO80",4,"TO","Peacock/Godfrey","LV","Yes",TRUE,39,NA,NA,NA,NA,NA
"TO80",5,"TO","Peacock/Godfrey","LV","Yes",TRUE,48,NA,NA,NA,NA,NA
"TO80",6,"TO","Peacock/Godfrey","LV","Yes",TRUE,92,NA,8,11.5,3.4,0.05
"TO80",7,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,23,NA,NA,NA,NA
"TO80",8,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO80",9,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO80",10,"TO","Peacock/Godfrey","LV","Yes",TRUE,NA,NA,NA,NA,NA,NA
"TO80",11,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",12,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",13,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",14,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",15,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",16,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",17,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",18,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",19,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",20,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",21,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",22,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",23,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO80",24,"TO","Peacock/Godfrey","LV","Yes",FALSE,NA,NA,NA,NA,NA,NA
"TO81",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",2,"TO","Peacock/Godfrey","LV","No",TRUE,3,NA,NA,NA,NA,NA
"TO81",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,8.25,3.5,0.9
"TO81",4,"TO","Peacock/Godfrey","LV","No",TRUE,4,NA,NA,NA,NA,NA
"TO81",5,"TO","Peacock/Godfrey","LV","No",TRUE,12,NA,NA,NA,NA,NA
"TO81",6,"TO","Peacock/Godfrey","LV","No",TRUE,30,NA,5,5.95,4.65,0.6
"TO81",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,22,NA,NA,NA,NA
"TO81",8,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",9,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",10,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",11,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",12,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",13,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",14,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",15,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",16,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",17,"TO","Peacock/Godfrey","LV","No",TRUE,538,NA,NA,NA,NA,NA
"TO81",18,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO81",19,"TO","Peacock/Godfrey","LV","No",TRUE,971,NA,NA,NA,NA,NA
"TO81",20,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO81",21,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO81",22,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO81",23,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO81",24,"TO","Peacock/Godfrey","LV","No",FALSE,NA,NA,NA,NA,NA,NA
"TO82",1,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
"TO82",2,"TO","Peacock/Godfrey","LV","No",TRUE,1,NA,NA,NA,NA,NA
"TO82",3,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,6.9,3.2,1.65
"TO82",4,"TO","Peacock/Godfrey","LV","No",TRUE,1,NA,NA,NA,NA,NA
"TO82",5,"TO","Peacock/Godfrey","LV","No",TRUE,1,NA,NA,NA,NA,NA
"TO82",6,"TO","Peacock/Godfrey","LV","No",TRUE,16,NA,1,6.05,4.4,1.85
"TO82",7,"TO","Peacock/Godfrey","LV","No",TRUE,NA,20,NA,NA,NA,NA
"TO82",8,"TO","Peacock/Godfrey","LV","No",TRUE,NA,NA,NA,NA,NA,NA
